,学生ID,生源省市,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,裸眼视力(左),裸眼视力(右),身高,体重,考生类型,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.国防定向等,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩
85,d0ea71633b479a1528d3,安徽省,0,1,0,1,0,1,1,172,55,城镇应届,1,1,0,0,0,679,0,0,0,0,1,2,自主,0,1,0,0,0,0.002364066,-0.260943423,0,0,0.025641026,0
226,0f75a0a58d362b6149b5,安徽省,1,1,0,1,0,4.3,4.3,158,45,城镇应届,1,1,0,0,0,708,1,0,0,0,0,3,博雅,0,1,0,0,0,0.007537688,-0.261471666,0,0.142857143,0.102564103,0
269,eb89c6c26f3fb8475a5a,安徽省,1,1,0,1,0,5,5,163,50,城镇应届,1,0,1,0,0,676,0,0,0,0,0,1,博雅,0,1,0,0,0,0.001025641,-0.26215997,0,0.028571429,0.179487179,0
556,8e412e6c1fde20a12523,安徽省,0,1,0,1,0,4.2,4.2,168,58,城镇应届,1,0,1,0,0,677,0,1,0,0,0,0,普通,1,0,0,0,0,0.054249548,-0.244245563,0,0.057142857,0.076923077,0
718,22da73a201a8a43d6515,安徽省,0,1,0,1,0,,,178,65,城镇应届,1,1,0,0,0,699,1,0,0,0,0,3,博雅,0,1,0,0,0,0.004761905,-0.26200032,0,0.057142857,0.205128205,0.103448276
856,eed0ad608d243d87c5c3,安徽省,1,1,0,1,0,4.2,4.2,168,60,城镇应届,1,1,0,0,0,695,1,0,0,0,0,1,博雅,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.153846154,0
10,f101cb94b348c2205ad6,北京市,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,673,0,0,0,1,0,1,博雅,0,1,0,0,0,0.023076923,0.649004236,0,0,0.076923077,0
21,424f122d6bbaf7c74875,北京市,1,0,0,1,0,,,164,54,城镇应届,1,0,1,0,0,676,0,0,1,0,0,0,普通,1,0,0,0,0,0.047008547,-0.159043028,0,0.028571429,0.102564103,0
55,9da36a4e77afa0c9f60f,北京市,0,1,0,1,0,5.1,5.1,176,83,城镇应届,1,1,0,0,0,682,0,0,1,0,0,3,自主,0,1,0,0,0,0.001506024,-0.247121279,0,0.085714286,0,0
64,78b5f15022b9debd33e4,北京市,0,1,0,1,0,,,175,55,城镇应届,1,1,0,0,0,662,0,0,0,0,1,5,自主,0,1,0,0,0,0.231707317,-0.262245872,0,0,0.051282051,0.103448276
89,3e2855149848b6774a19,北京市,1,1,0,1,0,4.3,4.2,173,63,城镇应届,1,0,1,0,0,673,0,0,0,0,0,0,普通,1,0,0,0,0,0.005836576,-0.262045452,0,0.028571429,0.128205128,0
91,a56700354881812b5bdd,北京市,1,1,0,1,0,4.3,4.5,166,50,城镇应届,1,1,0,0,0,702,0,1,0,0,0,0,普通,1,0,0,0,0,0.00241838,-0.254994425,0,0.142857143,0.102564103,0
95,b064d21a1047602daa99,北京市,1,1,0,1,0,4.8,4.8,170,50,城镇应届,1,1,0,0,0,684,0,0,0,1,0,1,博雅,0,1,0,0,0,0.00212766,-0.257672165,0,0.2,0.230769231,0
122,1a4f62530f7ce28493c5,北京市,0,1,0,1,0,0.4,0.5,185,80,城镇应届,1,1,0,0,0,706,1,0,0,0,0,1,博雅,0,1,0,0,0,0.041428571,-0.049084822,0,0.2,0.179487179,0
155,7da5042c4a30c99d69ba,北京市,1,1,0,1,0,4.2,4.8,154,53,城镇应届,1,1,0,0,0,705,1,0,0,0,0,0,普通,1,0,0,0,0,0.333333333,-0.262245872,0,0.2,0.256410256,0
204,7434208c8c1dfd130338,北京市,1,1,0,1,0,4.5,4.2,164,64,城镇应届,1,1,0,0,0,692,0,0,1,0,0,1,博雅,0,1,0,0,0,0.010695187,-0.222659927,0,0.285714286,0.153846154,0
220,9ee0c53bbf4725b7db16,北京市,0,1,0,1,0,,,181,66,城镇应届,1,0,1,0,0,681,0,0,0,0,0,1,博雅,0,1,0,0,0,0.017307692,-0.25652802,0,0.057142857,0.025641026,0
225,39e121625eb22e9ba94f,北京市,1,1,0,1,0,4.3,4.7,168,50,城镇应届,1,1,0,0,0,691,0,0,0,0,1,3,博雅,0,1,0,0,0,0.108196721,-0.234010491,0,0.2,0.153846154,0
241,eff414ce4de5a363c26e,北京市,1,1,0,1,0,4.5,4.6,168,60,城镇应届,1,1,0,0,0,700,0,0,0,0,0,0,普通,1,0,0,0,0,0.006578947,-0.260907577,0,0.028571429,0.102564103,0
270,df653ebd6b8742c6d76e,北京市,0,1,0,1,0,5.1,5.1,182,60,城镇应届,1,1,0,0,0,695,1,0,0,0,0,0,普通,1,0,0,0,0,0.036666667,-0.262245872,0,0.228571429,0.256410256,0.103448276
275,f4c248938ecc564a6771,北京市,1,1,0,1,0,4.5,4.5,164,50,城镇应届,1,1,0,0,0,684,0,0,0,0,1,1,博雅,0,1,0,0,0,0.002028398,-0.262123605,0,0.114285714,0.102564103,0
287,fa79e24a5712fe3d63e1,北京市,0,1,0,1,0,4.6,4.8,182,89,城镇应届,1,1,0,0,0,690,1,0,0,0,0,0,普通,1,0,0,0,0,0.034267913,-0.262245872,0,0.057142857,0.076923077,0
288,6a9d2e6a225d33ee5d69,北京市,0,1,0,1,0,,,188,62,城镇应届,1,1,0,0,0,686,0,0,0,0,1,2,博雅,0,1,0,0,0,0.002564103,-0.261757671,0,0.142857143,0.256410256,0.172413793
304,0534f62633cbac0203e9,北京市,1,1,0,1,0,4.6,5,160,50,城镇应届,1,1,0,0,0,693,1,0,0,0,0,2,自主,0,1,0,0,0,0.033333333,-0.253131357,0,0.228571429,0.128205128,0
339,5eed49f8da5d8c7f3156,北京市,0,1,0,1,0,,,176,70,城镇应届,1,1,0,0,0,675,1,0,0,0,0,5,自主,0,1,0,0,0,0.002380952,-0.258920739,0,0.028571429,0.153846154,0.24137931
340,5553c803807302ee9c54,北京市,0,1,1,0,0,,,171,50,城镇应届,1,0,1,0,0,662,0,0,1,0,0,2,博雅,0,1,0,0,0,0.013,-0.261293078,0,0.028571429,0.051282051,0
371,f7062710024d1a3763e2,北京市,1,1,0,1,0,4,4.4,161,46,城镇应届,1,1,0,0,0,710,0,0,0,0,0,4,博雅,0,1,0,0,0,0.038,-0.254313663,0,0.514285714,0.333333333,0
378,c077bc44687aee937b06,北京市,1,1,0,1,0,,,164,54,城镇应届,1,1,0,0,0,721,0,1,0,0,0,0,普通,1,0,0,0,0,0.00273224,-0.26213906,0,0.114285714,0.205128205,0
386,71f2b702d98659ab20c5,北京市,0,1,0,1,0,4.1,4.2,174,66,城镇应届,1,1,0,0,0,620,0,0,0,0,0,5,自主,0,1,0,0,0,0.1,-0.262245872,0,0.114285714,0.025641026,0
399,bb2c947c89466df6ff6e,北京市,1,1,0,1,0,4.3,4.5,165,60,城镇应届,1,0,1,0,0,673,0,1,0,0,0,2,博雅,0,1,0,0,0,0.003738318,-0.262147866,0,0.171428571,0.102564103,0
402,fc233f48ce1783ebcd62,北京市,1,1,0,1,0,4.1,4,161,45,城镇应届,1,1,0,0,0,695,0,0,0,1,0,0,普通,1,0,0,0,0,0.008571429,-0.193304349,0,0.114285714,0.205128205,0
444,da8d77e56f331bbb0eac,北京市,1,1,0,1,0,5,4.4,157,55,城镇应届,1,0,1,0,0,676,0,0,0,1,0,0,普通,1,0,0,0,0,0.004,-0.261948382,0,0.314285714,0.128205128,0
467,d506ffb81e0f65854f59,北京市,0,1,0,1,0,4.4,4.5,175,95,城镇应届,1,1,0,0,0,682,0,0,0,0,1,1,博雅,0,1,0,0,0,0.000432339,-0.26211071,0,0.228571429,0.333333333,0.034482759
471,3d56e09914b236c7e29e,北京市,1,1,0,1,0,4.6,4.4,170,68,城镇应届,1,0,1,0,0,667,0,0,1,0,0,0,普通,1,0,0,0,0,0.003836317,-0.261761221,0,0.228571429,0.179487179,0
473,bf8a05bc442c846ee5ee,北京市,0,1,0,1,0,4.5,4.6,180,95,城镇应届,1,1,0,0,0,623,1,0,0,0,0,5,自主,0,1,0,0,0,0.0125,-0.262245872,0,0.171428571,0.307692308,0
495,3242f4e47dfdc6063067,北京市,0,1,0,1,0,4.4,4.6,173,90,城镇应届,1,1,0,0,0,695,1,0,0,0,0,0,普通,1,0,0,0,0,0.435185185,2.645804769,0,0,0.102564103,0
496,19a0f0aabf66f9e35301,北京市,0,1,1,0,0,4.4,4.2,173,58,城镇应届,1,0,1,0,0,672,0,0,1,0,0,0,普通,1,0,0,0,0,0.000803213,-0.262222541,0,0.4,0.256410256,0
518,37d969d2692954869b84,北京市,1,1,0,1,0,0.1,0.1,164,50,城镇应届,1,0,1,0,0,675,0,0,1,0,0,0,普通,1,0,0,0,0,0.00443459,-0.262044351,0,0,0.025641026,0
528,0e839b5091620a576e6a,北京市,1,1,0,1,0,4.6,4.6,165,54,城镇应届,1,0,1,0,0,682,0,1,0,0,0,2,自主,0,1,0,0,0,0.020408163,-0.206857296,0,0.542857143,0.487179487,0
534,b813d93fe8aebd8d6348,北京市,1,1,0,1,0,,,160,51,城镇应届,1,0,1,0,0,682,0,0,0,0,0,0,普通,1,0,0,0,0,0.264797508,0.911279538,0,0.171428571,0.076923077,0
536,c8d5a5ca1365fc7f55b8,北京市,1,1,0,1,0,5,4.6,170,55,城镇应届,1,0,1,0,0,671,0,1,0,0,0,1,博雅,0,1,0,0,0,0.009708738,-0.257228964,0,0.114285714,0.076923077,0
555,0444f1e3c536473a4809,北京市,1,1,0,1,0,5,5.1,166,61,城镇应届,1,0,1,0,0,670,0,0,1,0,0,0,普通,1,0,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.025641026,0
576,671f5e0d671c8a375516,北京市,1,1,0,1,0,4.8,4.8,173,55,城镇应届,1,0,1,0,0,696,0,1,0,0,0,1,博雅,0,1,0,0,0,0.001666667,-0.262163325,0,0.257142857,0.179487179,0
591,c027bd487b128014081d,北京市,1,1,0,1,0,4.2,4.2,156,44,城镇应届,1,0,1,0,0,672,0,1,0,0,0,3,博雅,0,1,0,0,0,0.004761905,-0.257048534,0,0.028571429,0.102564103,0
615,590b5279ea68df524842,北京市,1,1,0,1,0,4.2,4.4,163,48,城镇应届,1,0,1,0,0,664,0,0,0,1,0,4,博雅,0,1,0,0,0,0.004106776,-0.262220683,0,0.085714286,0,0
623,27882b30d77f45e8a817,北京市,0,1,0,1,0,4.2,4.3,177,60,城镇应届,1,1,0,0,0,707,1,0,0,0,0,5,自主,0,1,0,0,0,0.000909091,-0.26205289,0,0,0.153846154,0
635,23fa3f79b7fd8eb4dfe0,北京市,1,1,0,1,0,4.1,4.2,170,55,城镇应届,1,0,1,0,0,688,0,0,0,0,0,0,普通,1,0,0,0,0,0.000692042,-0.262245872,0,0.057142857,0.282051282,0
640,523c5dc11f8b277634e7,北京市,1,1,0,1,0,,,166,55,城镇应届,1,1,0,0,0,692,0,0,1,0,0,0,普通,1,0,0,0,0,0.001818182,-0.261977893,0,0.057142857,0.076923077,0
663,c94dab83d71c58e70d17,北京市,1,1,1,0,0,4.2,4.2,169,48,城镇应届,1,1,0,0,0,693,0,0,1,0,0,0,普通,1,0,0,0,0,0.024691358,-0.119883148,0,0.057142857,0.076923077,0
666,bea8fbcaba48184c38a6,北京市,1,1,0,1,0,,,159,45,城镇应届,1,1,0,0,0,692,0,0,1,0,0,0,普通,1,0,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.205128205,0
668,3c6e22881151508d0450,北京市,1,1,0,1,0,4.3,4.2,158,47,城镇应届,1,1,0,0,0,682,0,0,1,0,0,4,自主,0,1,0,0,0,0.00209351,-0.21111868,0,0.057142857,0.153846154,0
671,50c5e46f3dfc6841581f,北京市,0,1,0,1,0,4.1,4.1,185,72,城镇应届,1,1,0,0,0,692,0,0,0,0,1,1,博雅,0,1,0,0,0,0.076,1.18E-15,0,0.142857143,0.230769231,0
680,74ca5555a3d8c848e713,北京市,1,1,0,1,0,4.1,4.1,160,60,城镇应届,1,0,1,0,0,682,0,1,0,0,0,5,博雅,0,1,0,0,0,0.007698888,-0.262233281,0,0.142857143,0.153846154,0
685,3ea49dc464cf986c240c,北京市,1,1,0,1,0,4.3,5,168,48,城镇应届,1,0,1,0,0,674,0,0,0,1,0,0,普通,1,0,0,0,0,0.003820439,-0.26218332,0,0.171428571,0.051282051,0
698,885a078a12b6150a33f9,北京市,0,1,0,1,0,5.2,5,175,80,城镇应届,1,1,0,0,0,699,1,0,0,0,0,1,博雅,0,1,0,0,0,0.002727273,-0.262106702,0,0.114285714,0.128205128,0.172413793
708,2aea02e55efa7464b53c,北京市,0,1,0,1,0,0.5,0.4,176,70,城镇应届,1,1,0,0,0,699,0,0,0,0,0,0,普通,1,0,0,0,0,0.074074074,-0.200141308,0,0.028571429,0.025641026,0
720,f8c8aac26f61de6ba40a,北京市,1,1,0,1,0,4.1,4.1,169,72,城镇往届,1,1,0,0,0,677,0,0,0,0,1,1,博雅,0,1,0,0,0,0.002061856,-0.261510449,0,0.085714286,0.230769231,0
726,9c4226674a9361ebb008,北京市,1,1,0,1,0,5.1,5.1,168,55,城镇应届,1,1,0,0,0,683,0,0,0,0,1,2,博雅,0,1,0,0,0,0.001960784,-0.262214211,0,0.2,0.102564103,0
727,09e4912aba7d343907cd,北京市,1,0,0,1,0,,,160,50,城镇应届,1,1,0,0,0,695,0,1,0,0,0,0,普通,1,0,0,0,0,0.005928854,-0.260164894,0,0.057142857,0,0
747,8008171abae79d9dc916,北京市,1,1,0,1,0,4.3,4.4,164,53,城镇应届,1,1,0,0,0,700,0,1,0,0,0,0,普通,1,0,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.128205128,0
756,55b550b8c500a0931f42,北京市,1,1,0,1,0,4.2,4.2,165,48,城镇往届,1,1,0,0,0,698,1,0,0,0,0,0,普通,1,0,0,0,0,0.004683841,-0.262135113,0,0.085714286,0.051282051,0
798,eddeb00c863c211cad3d,北京市,1,1,0,1,0,4.5,4.5,168,51,城镇应届,1,1,0,0,0,666,0,0,0,0,1,2,自主,0,1,0,0,0,0.015488867,-0.261345439,0,0.228571429,0.333333333,0
802,ee989bffe64105db76a1,北京市,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,656,1,0,0,0,0,5,自主,0,1,0,0,0,0.037142857,-0.257729221,0,0,0.051282051,0.034482759
818,a3566f8b5924ca7f1a73,北京市,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,702,0,0,0,0,0,2,博雅,0,1,0,0,0,0.009868421,2.356599395,0,0.085714286,0.230769231,0.068965517
844,892db71cf4442a78a83c,北京市,0,1,1,0,0,,,176,67,城镇应届,1,1,0,0,0,621,0,0,0,0,1,5,自主,0,1,0,0,0,0.002654867,-0.262023163,0,0,0.025641026,0.034482759
886,8c65e9d06aa425a75057,北京市,1,1,0,1,0,4.2,4.5,161,66,城镇应届,1,0,1,0,0,667,0,0,1,0,0,0,普通,1,0,0,0,0,0.002309469,-0.262089847,0,0.057142857,0.153846154,0
920,ad1b8a6b6d4ff8b110a4,北京市,0,1,0,1,0,,,190,67,城镇应届,1,1,0,0,0,696,0,0,0,0,0,2,博雅,0,1,0,0,0,0.002614379,-0.246014824,0,0.285714286,0.205128205,0
924,75628713f47e4cd17b46,北京市,0,1,0,1,0,4.5,4.3,174,68,城镇应届,1,1,0,0,0,700,1,0,0,0,0,0,普通,1,0,0,0,0,0.021978022,-0.242396437,0,0.171428571,0.153846154,0
929,0ef370717601cbc2b32a,北京市,0,1,0,1,0,4,4.1,179,71,城镇应届,1,1,0,0,0,698,1,0,0,0,0,2,博雅,0,1,0,0,0,0.001282051,-0.242049618,0,0.057142857,0.051282051,0
939,5b1539e4abb9fbd25946,北京市,0,1,0,1,0,5.1,5.1,177,68,城镇应届,1,1,0,0,0,681,1,0,0,0,0,5,自主,0,1,0,0,0,0.001117318,-0.260174044,0,0.114285714,0.256410256,0.068965517
944,8ba652e61668991bf7f6,北京市,0,1,0,1,0,4.5,4.5,173,82,城镇应届,1,1,0,0,0,688,1,0,0,0,0,0,普通,1,0,0,0,0,0.007772021,-0.261384634,0,0.085714286,0.102564103,0
947,dd9c13ee16379261ba7e,北京市,0,1,0,1,0,4.3,4.4,183,85,城镇应届,1,1,0,0,0,683,0,0,0,0,1,1,博雅,0,1,0,0,0,0.04172851,-0.252386148,0,0.085714286,0.128205128,0
950,d1d64a82e383344e789a,北京市,0,1,0,1,0,,,183,74,城镇应届,1,1,0,0,0,708,1,0,0,0,0,1,博雅,0,1,0,0,0,0.002275313,-0.25135957,0,0.2,0.512820513,0.24137931
961,c32c2a7787b5965dff89,北京市,0,0,0,1,0,,,178,65,城镇应届,1,0,1,0,0,670,0,0,1,0,0,0,普通,1,0,0,0,0,0.065625,-0.18113843,0,0.085714286,0,0
971,a80c2f6ffe4af5964451,北京市,0,1,0,1,0,4.6,4.6,184,72,城镇应届,1,1,0,0,0,695,0,0,0,0,1,0,普通,1,0,0,0,0,0.021487603,-0.255696719,0,0.228571429,0,0
977,3714615bf6dc79400310,北京市,0,0,0,1,0,4.6,4.6,176,75,城镇应届,1,1,0,0,0,691,0,0,0,0,1,1,博雅,0,1,0,0,0,0.003278689,-0.257755954,0,0.142857143,0.179487179,0.137931034
992,2ae6110b5e8bb0a6d3e4,北京市,1,1,0,1,0,,,164,54,城镇应届,1,0,1,0,0,681,0,1,0,0,0,0,普通,1,0,0,0,0,0.006762468,-0.240228971,0,0.057142857,0.025641026,0
996,cc5fe17ff4fbddbd870a,北京市,1,1,1,0,0,4.4,4.3,168,52,城镇应届,1,1,0,0,0,685,0,0,0,0,1,0,普通,1,0,0,0,0,0.000831025,-0.262239404,0,0.028571429,0.512820513,0
999,5461b60d68ba7b1d5a43,北京市,0,1,0,1,0,4.5,4.6,180,71,城镇应届,1,1,0,0,0,688,0,0,0,0,1,1,博雅,0,1,0,0,0,0.018442623,-0.259831088,0,0.142857143,0.230769231,0.034482759
184,42959b2157ce578fd46f,福建省,0,1,0,1,0,4.2,4.3,182,77,城镇应届,1,0,1,0,0,648,0,0,0,1,0,0,普通,1,0,0,0,0,0.002272727,-0.261638321,0,0.171428571,0.128205128,0
197,6a00afaa904f440e40f1,福建省,0,1,0,1,0,4.6,4.6,192,70,城镇应届,1,1,0,0,0,665,1,0,0,0,0,1,博雅,0,1,0,0,0,0.001027749,-0.260893784,0,0.085714286,0.102564103,0
227,9b67634199dc5d079bcc,福建省,0,1,0,1,0,4.1,4.1,178,58,城镇应届,1,1,0,0,0,680,0,0,0,0,1,1,博雅,0,1,0,0,0,0.023083265,-0.259835731,0,0,0.230769231,0
315,79e8d43441fbf4dfa4ee,福建省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,693,0,1,0,0,0,0,普通,1,0,0,0,0,0.011235955,-0.232523787,0,0.571428571,0.41025641,0
316,116b85e78f159318d5c8,福建省,0,1,0,1,0,5.2,5.1,173,74,农村往届,1,1,0,0,0,679,0,0,0,0,1,1,筑梦,0,0,0,1,0,0.010714286,-0.249295307,0,0.028571429,0.179487179,0.137931034
325,39b682082c037ebf0f3c,福建省,0,1,0,1,0,4.1,4.1,165,57,城镇应届,1,0,1,0,0,647,0,0,1,0,0,0,普通,1,0,0,0,0,0.001744186,-0.150422939,0,0.142857143,0.128205128,0
433,0edbd711a18b2ab59709,福建省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,681,0,0,0,0,1,4,博雅,0,1,0,0,0,0.00867052,-0.241919112,0,0,0.076923077,0
554,71cf871d0f05616220b3,福建省,1,1,0,1,0,,,164,54,城镇应届,1,0,1,0,0,639,0,0,1,0,0,1,博雅,0,1,0,0,0,0.011616651,-0.256258452,0,0.085714286,0.076923077,0
810,2f1c97540bb53e469966,福建省,1,0,0,1,0,4.4,4.4,163,48,农村应届,1,1,0,0,0,673,0,0,0,0,1,0,普通,1,0,0,0,0,0.017222222,-0.260726169,0,0.028571429,0.102564103,0
843,cb02343d0d6fd2dada16,福建省,0,1,0,0,1,4.3,4.3,169,50,农村应届,1,1,0,0,0,659,0,0,0,0,1,2,筑梦,0,0,0,1,0,0.107407407,-0.088333234,0,0,0.025641026,0.034482759
921,6b29c631ae51d2f70891,福建省,1,1,0,1,0,4,4,165,47,城镇应届,1,1,0,0,0,693,0,1,0,0,0,0,普通,1,0,0,0,0,0.010909091,-0.245264352,0,0.085714286,0.333333333,0
935,522c7ea8c3e628025544,福建省,0,1,0,1,0,4.2,4.3,176,98,城镇应届,1,1,0,0,0,688,1,0,0,0,0,3,博雅,0,1,0,0,0,0.052380952,-0.232511157,0,0.228571429,0.153846154,0
51,75ace52f4f0b7823d978,甘肃省,0,1,0,1,0,4.4,4.6,180,65,城镇应届,1,0,1,0,0,641,0,0,0,0,0,2,自主,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.051282051,0
66,61576e7b94178311e67d,甘肃省,0,1,0,1,0,0.8,0.8,175,80,城镇应届,1,1,0,0,0,663,1,0,0,0,0,0,普通,1,0,0,0,0,0.0125,1.18E-15,0,0.257142857,0.153846154,0
192,5667c0be63e1bccfabcb,甘肃省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,656,1,0,0,0,0,0,普通,1,0,0,0,0,0.215417107,0.513771058,0,0.085714286,0.205128205,0.068965517
394,3eccd85c4e6cdf67699f,甘肃省,1,1,0,1,0,0.5,0.6,160,58,城镇应届,1,1,0,0,0,654,0,0,0,0,1,2,博雅,0,1,0,0,0,0.004484305,-0.261539774,0,0.028571429,0.256410256,0
800,e67c47085a15a6c063ee,甘肃省,1,1,0,1,0,0.5,0.6,168,59,农村应届,1,0,1,0,0,610,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.005333333,-0.255016997,0,0,0.102564103,0
914,f01352a40f5e41763c21,甘肃省,0,1,0,1,0,,,176,67,城镇应届,1,1,0,0,0,659,0,0,0,0,0,2,自主,0,1,0,0,0,0.003278689,-0.262198409,0,0.028571429,0.179487179,0.103448276
11,b16b6ed24e53f9fea4dd,广东省,0,1,0,1,0,4.4,4.4,171,55,城镇应届,1,1,0,0,0,686,0,0,0,0,1,3,博雅,0,1,0,0,0,0.00241838,-0.262049429,0,0.057142857,0.102564103,0
50,b20b5976497a1ffeebe6,广东省,1,1,0,1,0,,,164,54,城镇应届,1,0,0,1,0,694,0,1,0,0,0,1,博雅,0,1,0,0,0,0.002105263,-0.262087752,0,0.114285714,0.051282051,0
79,366960eca914f11a9ca9,广东省,0,1,1,0,0,,,176,67,城镇应届,1,1,0,0,0,623,0,0,0,0,1,5,自主,0,1,0,0,0,0.13363029,0.089745074,0,0,0.051282051,0.103448276
126,cc0e9ff799108dff607e,广东省,1,1,0,1,0,4.3,4.3,170,51,城镇应届,1,1,0,0,0,687,0,0,1,0,0,0,普通,1,0,0,0,0,0.000890472,-0.257504302,0,0.142857143,0.025641026,0
300,24322820eacbbf98b168,广东省,0,1,0,1,0,4.3,4.3,174,60,城镇应届,1,1,0,0,0,685,0,0,0,0,1,1,博雅,0,1,0,0,0,0.002902758,-0.262125888,0,0.314285714,0.666666667,0
368,968e5cf2339bbeb797a3,广东省,0,1,0,1,0,,,182,70,城镇应届,1,1,0,0,0,689,1,0,0,0,0,2,博雅,0,1,0,0,0,0.00295858,-0.200532084,0,0.114285714,0.051282051,0.137931034
441,e1c62276a815b5ae9d1d,广东省,1,1,0,1,0,,,158,43,农村应届,1,0,1,0,0,651,0,0,1,0,0,0,普通,1,0,0,0,0,0.00432526,-0.255673317,0,0,0.179487179,0
689,3fa837802488d18f1f7b,广东省,0,1,0,1,0,3.9,3.8,174,75,城镇应届,1,1,0,0,0,665,1,0,0,0,0,3,自主,0,1,0,0,0,0.000862069,-0.262238931,0,0,0.128205128,0
699,525a6347fe7f533e4522,广东省,0,1,1,0,0,,,173,60,城镇应届,1,1,0,0,0,700,0,0,0,0,0,0,普通,1,0,0,0,0,0.210294118,0.605409376,0,0.057142857,0.102564103,0.068965517
716,e494287654de28dc8785,广东省,1,1,0,1,0,4.5,4.5,158,46,城镇应届,1,0,1,0,0,670,0,1,0,0,0,0,普通,1,0,0,0,0,0.0395,-0.228613308,0,0.085714286,0.153846154,0
732,ea1b9c640da784e600d0,广东省,0,1,0,1,0,4.4,4.4,181,70,城镇应届,1,1,0,0,0,673,1,0,0,0,0,5,自主,0,1,0,0,0,0.001666667,-0.261976067,0,0.2,0.461538462,0.275862069
743,8a44900a1b2a7a6e75e8,广东省,0,1,0,1,0,5.1,5.1,171,64,城镇应届,1,1,0,0,0,693,1,0,0,0,0,1,博雅,0,1,0,0,0,0.066863324,0.151543926,0,0.142857143,0.564102564,0.724137931
744,954f0c6f7653ab899ff2,广东省,0,1,0,1,0,4.7,4.8,174,54,城镇应届,1,1,0,0,0,693,0,1,0,0,0,2,博雅,0,1,0,0,0,0.02739726,-0.262245872,0,0,0.051282051,0
753,6d0326fcabf954061d0c,广东省,0,1,0,1,0,5,5,178,63,城镇应届,1,1,0,0,0,701,0,1,0,0,0,1,博雅,0,1,0,0,0,0.016666667,-0.183673765,0,0.085714286,0.128205128,0.206896552
870,3391d791d313ef1a18b8,广东省,1,1,0,1,0,,,170,65,城镇应届,1,1,0,0,0,682,0,0,0,0,1,1,博雅,0,1,0,0,0,0.001076426,-0.260349868,0,0.2,0.256410256,0
905,d5323eee95ad98979dc9,广东省,1,1,0,1,0,,,164,54,城镇应届,1,0,0,1,0,688,1,0,0,0,0,2,自主,0,1,0,0,0,0.054285714,-0.246755391,0,0.057142857,0.102564103,0
926,3a62a94ab6c5f1a9af46,广东省,1,1,0,1,0,4.2,4,160,48,城镇应届,1,0,0,1,0,693,1,0,0,0,0,3,博雅,0,1,0,0,0,0.015,-0.25605488,0,0.057142857,0.025641026,0
26,fa7f80a5d945943e12d6,广西壮族自治区,1,0,0,1,0,4.3,4.3,162,48,城镇应届,1,1,0,0,0,670,1,0,0,0,0,0,普通,1,0,0,0,0,0.0375,-0.237818075,0,0.028571429,0.128205128,0.034482759
61,8dccb5cd67bdc8cc18cd,广西壮族自治区,0,0,0,1,0,4.6,4.5,170,55,城镇应届,1,1,0,0,0,634,1,0,0,0,0,3,博雅,0,1,0,0,0,0.008103728,-0.262245872,0,0.085714286,0.256410256,0
218,363fdc4adf8c017134c3,广西壮族自治区,0,0,0,1,0,4.1,4，8,170,87,城镇应届,1,1,0,0,0,664,1,0,0,0,0,5,博雅,0,1,0,0,0,0.268656716,-0.262245872,0,0.028571429,0.282051282,0.24137931
583,413fac725a59623d3690,广西壮族自治区,1,0,0,1,0,4.6,4.6,155,45,农村应届,1,1,0,0,0,659,0,0,0,0,1,1,博雅,0,1,0,0,0,0.015228426,-0.248207674,0,0.228571429,0.205128205,0
728,91b7a6d1961bc59abd4a,广西壮族自治区,1,1,0,1,0,,,163,46,城镇应届,1,0,1,0,0,671,0,1,0,0,0,2,博雅,0,1,0,0,0,0.03808752,-0.242885278,0,0.028571429,0.384615385,0
799,e3182d28dec0c1d009c0,广西壮族自治区,1,1,0,1,0,4.6,4.4,166,55,城镇应届,1,1,0,0,0,639,1,0,0,0,0,5,博雅,0,1,0,0,0,0.086206897,-0.209285032,0,0.114285714,0.307692308,0
819,47dfa334531cb590a740,广西壮族自治区,1,0,0,1,0,5,5.2,165,55,城镇应届,1,0,1,0,0,631,0,0,1,0,0,0,普通,1,0,0,0,0,0.000995025,-0.262235643,0,0.142857143,0.153846154,0
